"गरीब","Adjective","हमें (गरीब) लोगों की मदद करनी चाहिए।|वह एक (गरीब) परिवार से आता है।"
"गरम","Adjective","मुझे (गरम) चाय पीना पसंद है।|आज मौसम बहुत (गरम) है।"
"ठंडा","Adjective","गर्मी में (ठंडा) पानी अच्छा लगता है।|हिमालय में बहुत (ठंड) होती है।"
"खुश","Adjective","आज मैं बहुत (खुश) हूँ।|वे एक (खुश) परिवार हैं।"
"दुखी","Adjective","वह अपनी हार से बहुत (दुखी) था।|कभी किसी को (दुखी) मत करो।"
"महंगा","Adjective","यह सोना बहुत (महंगा) है।|शहर में घर खरीदना (महंगा) काम है।"
"सस्ता","Adjective","बाज़ार में फल (सस्ते) मिल रहे हैं।|यह कपड़ा बहुत (सस्ता) और अच्छा है।"
"भारी","Adjective","यह पत्थर बहुत (भारी) है।|मेरे कंधे पर एक (भारी) बस्ता है।"
"हल्का","Adjective","यह रुई बहुत (हल्की) है।|आज मैंने (हल्का) खाना खाया।"
"बहुत","Adverb","यह चाय (बहुत) गर्म है, धीरे पिएं।|वह अपनी कक्षा में (बहुत) अच्छा गाती है।"
"जल्दी","Adverb","हमें (जल्दी) निकलना होगा वरना ट्रेन छूट जाएगी।|अपना काम (जल्दी) खत्म करो और खेलने जाओ।"
"धीरे","Adverb","कृपया थोड़ा (धीरे) बोलिए, मुझे समझ नहीं आ रहा।|बूढ़ा आदमी सड़क पर (धीरे) चल रहा था।"
"हमेशा","Adverb","मैं (हमेशा) सुबह पाँच बजे उठता हूँ।|सच्चाई की (हमेशा) जीत होती है।"
"कभी-कभी","Adverb","मैं (कभी-कभी) बाहर का खाना खाता हूँ।|वह (कभी-कभी) हमसे मिलने घर आता है।"
"आज","Adverb","(आज) मौसम बहुत सुहावना है।|मैं (आज) अपना प्रोजेक्ट पूरा करूँगा।"
"कल","Adverb","(कल) स्कूल की छुट्टी थी।|हम (कल) फिल्म देखने जाएँगे।"
"अभी","Adverb","मैं (अभी) बाज़ार से वापस आया हूँ।|आपको (अभी) इसी वक्त घर जाना चाहिए।"
"यहाँ","Adverb","कृपया (यहाँ) बैठिए और मेरा इंतज़ार कीजिए।|मेरे दोस्त (यहाँ) पास में ही रहते हैं।"
"वहाँ","Adverb","(वहाँ) पेड़ के नीचे कौन खड़ा है?|मैंने अपनी चाबियाँ (वहाँ) टेबल पर रखी थीं।"
"तेज़","Adverb","घोड़ा बहुत (तेज़) दौड़ता है।|बारिश बहुत (तेज़) हो रही है, छाता ले लो।"
"अचानक","Adverb","रास्ते में (अचानक) बिजली चली गई।|उसे देखकर मैं (अचानक) हैरान रह गया।"
"शायद","Adverb","(शायद) आज रात बारिश होगी।|वह (शायद) कल दफ्तर नहीं आएगा।"
"सिर्फ़","Adverb","मुझे (सिर्फ़) एक गिलास पानी चाहिए।|उसने (सिर्फ़) दो घंटे पढ़ाई की।"
"रोज़","Adverb","मैं (रोज़) व्यायाम करता हूँ।|वह (रोज़) मंदिर जाती है।"
"बिल्कुल","Adverb","यह सवाल (बिल्कुल) सही है।|मैं आपकी बात से (बिल्कुल) सहमत हूँ।"
"फिर","Adverb","हम (फिर) कभी इस बारे में बात करेंगे।|वह गिर गया और (फिर) उठकर खड़ा हुआ।"
"लगातार","Adverb","कल रात से (लगातार) बारिश हो रही है।|उसने (लगातार) तीन घंटे तक काम किया।"
"सावधानी से","Adverb","गाड़ी (सावधानी से) चलाएं, सड़क गीली है।|उसने (सावधानी से) काँच का गिलास रखा।"
"जल्द ही","Adverb","हम (जल्द ही) नए घर में शिफ्ट होंगे।|डॉक्टर (जल्द ही) आपसे मिलेंगे।"
